id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
9284028,08019551111000141000000000U2,YOX,POXHOLDING SA DE CV,551111,Corporativos,5,CALLE,JAGUAR,CALLE,EMU,CALLE,CALLE DE JABALI,CALLE,FAISÁN,,SN,,,,,COLONIA,COLINAS DEL SOL,,,,31110,8,Chihuahua,19,Chihuahua,1,Chihuahua                                                                                                     ,297A,54,,,,Fijo,28.65725989,-106.1205772,2020-11
6860823,09004551112000111001000000U4,AGRUPACION AEROPORTUARIA INTERNACIONAL III,AGRUPACION AEROPORTUARIA INTERNACIONAL III S DE RL DE CV,551112,Tenedoras de acciones,10,CALLE,BOSQUE DE ALISOS,CALLE,PASEO DE LOS TAMARINDOS,CALLE,PASEO DE LAS LILAS,CALLE,PASEO DE LOS LAURELES,47,A,EDIFICIO SIN NOMBRE,PISO 3,0,,COLONIA,BOSQUE DE LAS LOMAS,OTRO CONGLOMERADO,BOSQUES DE ALISOS 47,SN,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,3,,,,Fijo,19.38863571,-99.25044792,2019-04
6317370,09015551112000024001000000U5,ALCANCE TOTAL SA DE CV,ALCANCE TOTAL SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,CALLE,RÍO NILO,CALLE,RÍO VOLGA,383,,EDIFICIO BANORTE,PISO 8,8,,COLONIA,CUAUHTÉMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,4,,,,Fijo,19.42626394,-99.17012623,2011-03
6756905,09004551111000403001026084M7,ALFA CORPORATIVO EMPRESARIAL,ALFA CORPORATIVO EMPRESARIAL SA DE CV,551111,Corporativos,5,PRIVADA,BOSQUE DE CIDROS,CALLE,PASEO DE LOS TAMARINDOS,CALLE,PASEO DE LOS LAURELES,AUTOPISTA,BOSQUE DE RADIATAS,54,,5,PISO 5,502,,COLONIA,BOSQUE DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,,SN,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,5,,GERMAN.FLORES@ALFAMEXICO.MX,WWW.ALFAMEXICO.MX,Fijo,19.38802203,-99.25389951,2016-10
6232600,09015551111000351100054870M4,ALSEA SAB DE CV,ALSEA SAB DE CV,551111,Corporativos,5,AVENIDA,REVOLUCIÓN,CALLE,CONDOR,CALLE,ALFONSO CASO,PERIFERICO,BLVD. ADOLFO LÓPEZ MATEOS,1267,,,,,,COLONIA,ALPES,,,,1040,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,803,8,,,,Fijo,19.42903783,-99.16221794,2011-03
6860932,09015551111000386000000000U0,ATENCIÓN LUX,ATENCION LUX SA DE CV,551111,Corporativos,250,CALLE,DOCTOR ENRIQUE GONZÁLEZ MARTÍNEZ,CALLE,5,CALLE,5,CALLE,5,200,,,,0,,COLONIA,SANTA MARIA LA RIBERA,EDIFICIO COMERCIAL Y DE SERVICIOS,,,6400,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,485,8,,FABIOLA.RODRIGUEZ@ATENCIONLUX.COM,,Fijo,19.45086999,-99.15481994,2019-04
6859351,09010551112000152001000000U5,AXIS ASSET MANAGEMENT,AXIS ASSET MANAGEMENT S DE RL DE CV,551112,Tenedoras de acciones,10,AVENIDA,JAVIER BARROS SIERRA,CALLE,NINGUNO,AVENIDA,CARLOS LAZO,AVENIDA,CARLOS LAZO,540,,PARK PLAZA I,PISO 1,103,,COLONIA,SANTA FE,CENTRO Y PLAZA COMERCIAL,PARK PLAZA,SN,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,2358,18,,,,Fijo,19.36498086,-99.25964968,2019-04
6857718,09010551112000172001000000U3,AXIS MANAGEMENT,AXIS MANAGEMENT SA DE CV,551112,Tenedoras de acciones,10,AVENIDA,JAVIER BARROS SIERRA,CALLE,NINGUNO,AVENIDA,CARLOS LAZO,AVENIDA,CARLOS LAZO,540,,TORRE I,PISO 1,103,,COLONIA,SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,PARK PLAZA,SN,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,2358,18,,alabraham@axiscapital.com.mx,,Fijo,19.36501102,-99.25962548,2019-04
9228781,09004551111000532000000000U3,BANORTE AHORRO Y PREVISION,BANORTE AHORRO Y PREVISION SA DE CV,551112,Tenedoras de acciones,5,PROLONGACION,México-Toluca,AVENIDA,Santa Fe,CALLE,ENRIQUE DEL MORAL,CALLE,NINGUNA,1230,,,,0,,COLONIA,CRUZ MANCA,,,,5349,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,72,,HUGO.AUSTRIA@BANORTE.COM,,Fijo,19.35841381,-99.27419691,2020-04
6860805,09015551112000167000000000U2,BEEVA TEC OPERADORA SA DE CV,BEEVA TEC OPERADORA SA DE CV,551112,Tenedoras de acciones,251,AVENIDA,PASEO DE LA REFORMA,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO NILO,CALLE,RÍO LERMA,403,,EDIFICIO SIN NOMBRE,PISO 9,901,,COLONIA,CUAUHTEMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,5,,octavia.sanchez.martinez.next@bbva.com,,Fijo,19.42577916,-99.17115245,2019-04
6857417,09004551112000121000000000U3,BLUWALL CORP,BLUWALL CORP SA DE CV,551112,Tenedoras de acciones,5,CALLE,AVENIDA SANTA FE,CALLE,NAVÍO,CALLE,CORBETA,AVENIDA,SECRETARIA DE MARINA,440,,EDIFICIO HUAWEI,PISO 5,0,,COLONIA,SANTA FE,,,,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,176,31,,CCORTES@GSGRUPO.COM.MX,,Fijo,19.38633072,-99.26524317,2019-04
8524779,09016551112000401000000000U3,BNP PARIBAS I P LAT AM,BNP PARIBAS I P LAT AM SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LAS PALMAS,CALLE,5,CALLE,5,OTRO (ESPECIFIQUE),99,425,,EDIFICIO SIN NOMBRE,PISO 1,601,,COLONIA,LOMAS DE CHAPULTEPEC I SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,834,3,,,,Fijo,19.42989407,-99.21173906,2019-11
9388296,09003551112000041000022626S5,BOUTIQUE OASIS COYOACAN,NESPRESSO MEXICO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,MIGUEL ANGEL DE QUEVEDO,CALLE,CERRO DEL HOMBRE,AVENIDA,UNIVERSIDAD,CERRADA,CERRO CHICO,227,,,,,,COLONIA,CONJUNTO HABITACIONAL CITE UNIVERSIDAD,,,,4317,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,249,1,,,,Fijo,19.3465375,-99.17975573,2022-11
6319953,09015722516000113111003404M2,BURGER KING,OPERADORA DE FRANQUICIAS ALSEA SAPI DE CV,551111,Corporativos,100,AVENIDA,Revolución,CALLE,Cóndor,CALLE,Corregidora,BOULEVARD,ANILLO PERIFÉRICO (ADOLFO LÓPEZ MATEOS),1267,,EDIFICIO ALSEA,PISO 20,0,,COLONIA,LOS ALPES,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO ALSEA,,1040,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,987,16,,,WWW.BURGUERKING.COM.MX,Fijo,19.36111116,-99.18953374,2010-07
8812942,09004551112000191000000000U6,CAÑADA DE SANTA FE SA DE CV,CAÑADA DE SANTA FE SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,NINGUNO,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,A,PISO 31,0,,COLONIA,BOSQUES DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO PANTALON,400,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,JESUS.MARTINEZ@DINE.COM.MX,,Fijo,19.38758327,-99.25190353,2019-11
6319143,09004531210000131020000000U9,CANTILES DE MITA SA DE CV,CANTILES DE MITA SA DE CV,551111,Corporativos,5,CALLE,PASEO DE LOS TAMARINDOS,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,28,PISO 28,,,COLONIA,BOSQUES DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ARCOS,,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,JESUS.MARTINEZ@DINE.COM.MX,WWW.DINE.COM.MX,Fijo,19.38756436,-99.25193006,2012-06
6751887,09004551111000394000000000U8,CELGENE,CELGENE S DE RL DE CV,551111,Corporativos,50,AVENIDA,JUAN SALVADOR AGRAZ,AVENIDA,TAMAULIPAS,AVENIDA,TAMAULIPAS,PROLONGACION,VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA,65,,CORPORATIVO ONE O ONE,PISO 17,0,,COLONIA,LOMAS DE SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO ONE O ONE,SN,5300,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,4,,CELGENEMEXICO@CELGENE.COM,WWW.CELGENE.MX,Fijo,19.35973089,-99.27934139,2016-10
9304499,09015551111000544000000000U4,CFE GERENCIA  REGIONAL DE TRANSMISION CENTRAL,COMISION FEDERAL DE ELECTRICIDAD ,551111,Corporativos,50,AVENIDA,RICARDO FLORES MAGON,OTRO (ESPECIFIQUE),GLORIETA,CALLE,ZARAGOZA,CALLE,MARTE,190,,,,,,COLONIA,BUENAVISTA,,,,6300,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,049A,22,,,,Fijo,19.45332738,-99.14906399,2020-11
6732765,09010551111000111010000000U3,CIRCULO CONSULTORES Y AUDITORES SC,CIRCULO CONSULTORES Y AUDITORES SC,551111,Corporativos,5,CALLE,GUILLERMO GONZALEZ CAMARENA,AVENIDA,SANTA FE,AVENIDA,VASCO DE QUIROGA,CALLE,MINA LA MEXICANA,1450,,,,,,COLONIA,ZEDEC SANTA FE,,,,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,49,,,,Fijo,19.36496148,-99.26528786,2016-10
6309985,09016551111000141000000000U7,CMR,CMR SAB DE CV,551111,Corporativos,5,CALLE,HAVRE,AVENIDA,PASEO DE LA REFORMA,CALLE,HAMBURGO,CALLE,NÁPOLES,30,,,,0,SN,COLONIA,JUÁREZ,,,,6600,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,803,8,,,WWW.CMR.COM.MX,Fijo,19.42781866,-99.16177965,2010-07
9299824,09010551111000252000000000U5,COCA COLA FEMSA,FOMENTO ECONOMICO MEXICANO SAB DE CV,551111,Corporativos,10,AVENIDA,PROLONGACION SAN ANTONIO,CALLE,FERROCARRIL DE CUERNAVACA,CERRADA,NINGUNO,CALLE,18,35,,,,,,COLONIA,CAROLA,,,,1180,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,135,10,,,,Fijo,19.38493779,-99.19238167,2020-11
9300924,09007551111000021000000000U0,COCACOLA CEDI SUR,COCA COLA FEMSA SAB DE CV,551111,Corporativos,5,PERIFERICO,CANAL DE GARAY,PRIVADA,CANAL DE GARAY,AVENIDA,5 DE MAYO,AVENIDA,5 DE MAYO,101,,,,,,COLONIA,LOS ANGELES APANOAYA,,,,9710,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1621,31,,,,Fijo,19.33943255,-99.06422924,2020-11
6317229,09014551111000081000000000U0,COGRIMEX,COGRIMEX SA DE CV,551111,Corporativos,5,CALLE,AMORES,CALLE,RODRÍGUEZ SARO,EJE VIAL,8 SUR (JOSÉ MARÍA RICO),PEATONAL,2 PONIENTE (GABRIEL MANCERA),1746,,,,0,,COLONIA,DEL VALLE,,,,3100,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,810,4,,,,Fijo,19.36538155,-99.17089056,2011-03
6870282,09016551112000363001000000U5,COINTER CONCESIONES MEXICO,COINTER CONCESIONES MEXICO  SA DE CV,551112,Tenedoras de acciones,100,CALLE,MONTE KAMERUN,CALLE,MONTE IRAZÚ,CALLE,CERRADA MONTE CAMERÚN,CALLE,SIERRA CANDELA,126,,GREEN TOWER,PISO 16,15,,COLONIA,LOMAS DE CHAPULTEPEC,EDIFICIO COMERCIAL Y DE SERVICIOS,GREEN TOWER1,15,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,730,4,,TAGUILAR@COINTER.MX,,Fijo,19.43208614,-99.21020905,2019-04
6317200,09016551111000121002000000U9,COMEXHIDRO CHP,COMEXHIDRO CHP S DE RL DE CV,551111,Corporativos,5,CALLE,MONTES URALES NORTE,CALLE,VOLCÁN,AVENIDA,PASEO DE LA REFORMA,CALLE,PRADO NORTE,455,,SIN NOMBRE,PISO 1,9,,COLONIA,BOSQUES DE LAS LOMAS,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1245,1,,FCARREON@ASERGEN.COM.MX,WWW.COMEXHIDRO.COM,Fijo,19.40421257,-99.24004716,2011-03
6306969,09004236112000011001000000U9,CONSORCIO ARA,CONSORCIO ARA ,551112,Tenedoras de acciones,5,AVENIDA,JAVIER BARROS SIERRA,CALLE,NINGUNO,AVENIDA,CARLOS LAZO,CALLE,PASEO DE LA TROJE,540,,PARK PLAZA II,PISO 1,101,,COLONIA,SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,PARK PLAZA II,SN,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,,WWW.CONSORCIOARA.COM.MX,Fijo,19.38739383,-99.2521691,2011-03
6317372,09015551112000044001000000U3,CONTROLADORA CERREY SA DE CV,CONTROLADORA CERREY SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,CALLE,RÍO NILO,CALLE,RÍO VOLGA,383,,EDIFICIO BANORTE,PISO 8,8,,COLONIA,CUAUHTÉMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,4,,,,Fijo,19.42626357,-99.17012708,2011-03
6317373,09015551112000064001000000U1,CONTROLADORA DE PROYECTOS Y CONSTRUCCIONES SA DE CV,CONTROLADORA DE PROYECTOS Y CONSTRUCCIONES SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,CALLE,RÍO NILO,CALLE,RÍO VOLGA,383,,EDIFICIO BANORTE,PISO 8,8,,COLONIA,CUAUHTÉMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,4,,,,Fijo,19.42626418,-99.17012569,2011-03
6317385,09015551111000334000000000U0,CONTROLADORA GEK SAPI DE CV,CONTROLADORA GEK SAPI DE CV,551111,Corporativos,50,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO VOLGA,365,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,CUAUHTMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,3,,,,Fijo,19.42676755,-99.16901486,2010-07
6858137,09010561990000565011000000U5,CONTROLADORA VUELA COMPAÑIA DE AVIACION,CONTROLADORA VUELA COMPAÑIA DE AVIACION SAB SA DE CV,551111,Corporativos,251,CALLE,ANTONIO DOVALÍ JAIME,CALLE,PROLONGACIÓN AVENIDA SANTA FE,AVENIDA,JAVIER BARROS SIERRA,CALLE,PROLONGACIÓN AVENIDA SANTA FE,70,,TORRE B,PISO 13,0,,COLONIA,ZEDEC SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,SAMARA SHOPS,,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,53,,,,Fijo,19.36707627,-99.25921057,2019-04
8869786,09010551112000201000000000U0,CORONADO ENERGIA,CORONADO ENERGIA S DE RL DE CV,551112,Tenedoras de acciones,10,,VASCO DE QUIROGA,CALLE,GUILLERMO GONZÁLEZ CAMARENA,CALLE,ANTONIO DOVALÍ JAIME,CALLE,GUILLERMO GONZÁLEZ CAMARENA,3000,,,,0,,COLONIA,SANTA FE,OTRO CONGLOMERADO,CALAKMULL,3000,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,45,,,,Fijo,19.3690522,-99.26202557,2019-11
8901482,09016551112000421000000000U1,CORPOKING,CORPOKING SAPI DE CV,551112,Tenedoras de acciones,100,,PASEO DE LOS TAMARINDOS,,,,,,,90,,TORRE 1,PISO 23,,,,,,,,5120,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,622,15,,RRAFAEL@GICSA.COM.MX,,Fijo,19.4363834,-99.21176934,2019-11
6317185,09010551112000052000000000U7,CORPORACIÓN ACTINVER SAB DE CV,CORPORACIÓN ACTINVER SAB DE CV,551112,Tenedoras de acciones,5,AVENIDA,GUILLERMO GONZALEZ CAMARENA,CIRCUITO,GUILLERMO GONZALEZ CAMARENA,AVENIDA,ERNESTO MARTINEZ DOMINGUEZ,AVENIDA,SANTA FE,1200,,,,9,,COLONIA,SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA DEL PARQUE,SN,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,49,,EGONZALEZI@ACTINVER.COM.MX,,Fijo,19.3649903,-99.2643503,2010-07
6863483,09015551112000221000000000U7,CORPORACION LIPU,CORPORACION LIPU SAPI DE CV,551112,Tenedoras de acciones,30,CALLE,FRANCISCO I. MADERO,CALLE,MOTOLINÍA,CALLE,BOLÍVAR,CALLE,16 DE SEPTIEMBRE,67,,,,801,,COLONIA,CENTRO,,,,6000,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,771,5,,,,Fijo,19.43316155,-99.1346713,2019-04
6310154,09016551111000594001000000U7,CORPORACION MOCTEZUMA SAB DE CV,CORPORACION MOCTEZUMA SAB DE CV,551111,Corporativos,5,CALLE,MONTE ELBRUZ,PERIFERICO,BOULEVARD MANUEL ÁVILA CAMACHO,CALLE,MOLIERE,AVENIDA,CAMPOS ELÍSEOS,134,,134,PENTHOUSE,0,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,849,19,,lima.daisy@cmoctezuma.com.mx,,Fijo,19.42970738,-99.20415105,2013-07
6258828,09014551111000242000000000U4,CORPORATIVO GBM,CORPORATIVO GBM SAB CV,551112,Tenedoras de acciones,100,AVENIDA,Insurgentes Sur,CALLE,Damas,CALLE,Mercaderes,CALLE,Perpetua,1605,,TORRE MURAL,PISO 31,0,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,914,3,5533330628,laguirre@gbm.com.mx,WWW.GBM.COM.MX,Fijo,19.36365959,-99.18237265,2010-07
6882369,09016551112000331000000000U2,CORPORATIVO PROMASS CAPITAL MEXICO,CORPORATIVO PROMASS CAPITAL MEXICO SA DE CV,551112,Tenedoras de acciones,5,CALLE,MONTES URALES NORTE,CALLE,PRADO SUR,CALLE,PELVOUX,RETORNO,FERROCARRIL DE CUERNAVACA (CICLOPISTA),632,,EDIFICIO SIN NOMBRE,PISO 5,5,,COLONIA,LOMAS DE CHAPULTEPEC I SECCION,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,995,27,,HALEMAN@GPMASS.COM,,Fijo,19.42618077,-99.20424826,2019-04
6307010,09004551111000061001000000U3,CRESCE,CRESCE CONSULTORES SC,551111,Corporativos,5,PRIVADA,BOSQUE DE RADIATAS,CALLE,BOSQUE DE LOS TABACHINES,CALLE,PASEO DE LOS LAURELES,PRIVADA,BOSQUE DE CEDROS,22,,EDIFICIO SIN NOMBRE,PISO 4,404,,COLONIA,BOSQUES DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,,404,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,5,,,,Fijo,19.38839492,-99.25250386,2011-03
6857933,09016551112000316001000000U3,DEHAB CORPORACION MEXICANA DE VIVIENDA,DEHAB CORPORACION MEXICANA DE VIVIENDA SA DE CV,551112,Tenedoras de acciones,100,CALLE,LAFAYETTE,CALLE,SHAKESPEARE,EJE VIAL,3 PONIENTE (THIERS),CALLE,SHAKESPEARE,40,,,,,,COLONIA,NUEVA ANZURES,,,,11590,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,707,4,,,WWW.MARHNOS.COM55,Fijo,19.43303063,-99.17758035,2019-04
6317206,09016551111000221002000000U7,DESELEC A S DE RL DE CV,DESELEC A S DE RL DE CV,551111,Corporativos,5,CALLE,BOSQUE DE LOS CIRUELOS,CALLE,BOSQUE DE CIPRESES NORTE,CALLE,BOSQUE DE DURAZNOS,CALLE,BOSQUE DE DURAZNOS,160,,,,,,COLONIA,BOSQUES DE LAS LOMAS,,,,11700,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1245,1,,FCARREON@ASERGEN.COM.MX,,Fijo,19.40421502,-99.24004526,2011-03
6309988,09004551111000375000000000U7,DINE SAB DE CV,,551111,Corporativos,100,CALLE,PASEO DE LOS TAMARINDOS,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,400,PISO 28,0,,COLONIA,BOSQUES DE LAS LOMAS,OTRO CONGLOMERADO,EL PANTALON,400,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,JESUS.MARTINEZ@DINE.COM.MX,WWW.DINE.COM.MX,Fijo,19.38756599,-99.25192777,2011-03
6306970,09004551112000061000006650S1,ECOLAB,ECOLAB S DE RL DE CV,551112,Tenedoras de acciones,5,AVENIDA,PROLONGACIÓN DE LOS ARQUITECTOS,AVENIDA,PASEO DE LOS ARQUITECTOS,AVENIDA,TAMAULIPAS,AVENIDA,PASEO DE LOS ARQUITECTOS,440,,CENTURY PLAZA,PISO 6,0,,COLONIA,LOMAS DE SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTURY PLAZA,440,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,2,,MOISES.GALICIA@ECOLAB.COM,,Fijo,19.36115662,-99.26695328,2011-03
9325569,09015551111000511000000000U9,EDF RENEWABLES MÉXICO,EDF RENEWABLES MEXICO S DE RL DE CV,551111,Corporativos,5,AVENIDA,Paseo de la Reforma,CALLE,Río de la Plata,CALLE,Río Elba,CALLE,Río Atoyac,483,,TORRE REFORMA,PISO 28,0,,COLONIA,CUAUHTEMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,12,,BLANCA.SAAVEDRA@EDF-RE.COM,WWW.EDF-RE.MX,Fijo,19.42459944,-99.17373443,2020-11
